ASV_ID,database,pident,sseqid,length,qcovs,evalue,bitscore,specimen_id,phylum,class,order,family,genus,species,scientific_name,mismatch,gapopen,qstart,qend,sstart,send,accession
ASV_17888,MZG,85.512,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Eudendriidae;Eudendrium;Eudendrium_rameum,283,,,,,Cnidaria,Hydrozoa,Hydroidolina,Eudendriidae,Eudendrium,rameum,Eudendrium rameum,,,,,,,
ASV_21399,MZG,90.071,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Eudendriidae;Eudendrium;Eudendrium_rameum,282,,,,,Cnidaria,Hydrozoa,Hydroidolina,Eudendriidae,Eudendrium,rameum,Eudendrium rameum,,,,,,,
ASV_21591,MZG,85.159,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Eudendriidae;Eudendrium;Eudendrium_rameum,283,,,,,Cnidaria,Hydrozoa,Hydroidolina,Eudendriidae,Eudendrium,rameum,Eudendrium rameum,,,,,,,
ASV_00882,MZG,87.108,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,287,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_01076,MZG,86.76,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,287,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_01091,MZG,87.456,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,287,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_03742,MZG,86.76,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,287,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_06499,MZG,86.76,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,287,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_08905,MZG,87.456,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,287,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_09502,MZG,88.276,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,290,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_10204,MZG,87.108,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,287,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_11874,MZG,88.779,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,303,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_15537,MZG,88.079,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,302,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_15801,MZG,88.449,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,303,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_16719,MZG,88.449,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,303,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_16729,MZG,88.119,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,303,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_18025,MZG,85.915,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,284,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_19396,MZG,88.411,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Haleciidae;Halecium;Halecium_halecinum,302,,,,,Cnidaria,Hydrozoa,Hydroidolina,Haleciidae,Halecium,halecinum,Halecium halecinum,,,,,,,
ASV_02197,MZG,87.58,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Halopterididae;Antennella;Antennella_secundaria,314,,,,,Cnidaria,Hydrozoa,Hydroidolina,Halopterididae,Antennella,secundaria,Antennella secundaria,,,,,,,
ASV_08613,MZG,87.5,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Halopterididae;Antennella;Antennella_secundaria,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Halopterididae,Antennella,secundaria,Antennella secundaria,,,,,,,
ASV_16697,MZG,85.338,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Halopterididae;Antennella;Antennella_secundaria,266,,,,,Cnidaria,Hydrozoa,Hydroidolina,Halopterididae,Antennella,secundaria,Antennella secundaria,,,,,,,
ASV_01835,MZG,89.103,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Halopterididae;Halopteris;Halopteris_diaphana,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Halopterididae,Halopteris,diaphana,Halopteris diaphana,,,,,,,
ASV_00029,MZG,86.218,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Halopterididae;Halopteris;Halopteris_violae,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Halopterididae,Halopteris,violae,Halopteris violae,,,,,,,
ASV_13413,MZG,86.102,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Halopterididae;Halopteris;Halopteris_violae,295,,,,,Cnidaria,Hydrozoa,Hydroidolina,Halopterididae,Halopteris,violae,Halopteris violae,,,,,,,
ASV_05923,MZG,86.333,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Hydractiniidae;Schuchertinia;Schuchertinia_milleri,300,,,,,Cnidaria,Hydrozoa,Hydroidolina,Hydractiniidae,Schuchertinia,milleri,Schuchertinia milleri,,,,,,,
ASV_09792,MZG,85.942,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Hydractiniidae;Schuchertinia;Schuchertinia_milleri,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Hydractiniidae,Schuchertinia,milleri,Schuchertinia milleri,,,,,,,
ASV_10148,MZG,87,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Hydractiniidae;Schuchertinia;Schuchertinia_milleri,300,,,,,Cnidaria,Hydrozoa,Hydroidolina,Hydractiniidae,Schuchertinia,milleri,Schuchertinia milleri,,,,,,,
ASV_11451,MZG,88.498,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Hydractiniidae;Schuchertinia;Schuchertinia_milleri,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Hydractiniidae,Schuchertinia,milleri,Schuchertinia milleri,,,,,,,
ASV_14768,MZG,86.667,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Hydractiniidae;Schuchertinia;Schuchertinia_milleri,300,,,,,Cnidaria,Hydrozoa,Hydroidolina,Hydractiniidae,Schuchertinia,milleri,Schuchertinia milleri,,,,,,,
ASV_15415,MZG,86.667,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Hydractiniidae;Schuchertinia;Schuchertinia_milleri,300,,,,,Cnidaria,Hydrozoa,Hydroidolina,Hydractiniidae,Schuchertinia,milleri,Schuchertinia milleri,,,,,,,
ASV_02000,MZG,87.459,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,303,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_03698,MZG,85.762,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,302,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_05008,MZG,85.43,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,302,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_05011,MZG,86.581,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_06741,MZG,87.129,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,303,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_08727,MZG,89.744,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_09615,MZG,86.667,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,300,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_11389,MZG,86.262,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_17666,MZG,85.099,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,302,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_18637,MZG,86.957,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,299,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_18725,MZG,86.333,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,300,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_18770,MZG,90.096,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_19028,MZG,88.179,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_19411,MZG,86.495,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lafoeidae;Lafoea;Lafoea_dumosa,311,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lafoeidae,Lafoea,dumosa,Lafoea dumosa,,,,,,,
ASV_03035,MZG,87.171,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_crocea,304,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,crocea,Ptychogena crocea,,,,,,,
ASV_05172,MZG,86.842,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_crocea,304,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,crocea,Ptychogena crocea,,,,,,,
ASV_13172,MZG,85.855,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_crocea,304,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,crocea,Ptychogena crocea,,,,,,,
ASV_15456,MZG,86.842,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_crocea,304,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,crocea,Ptychogena crocea,,,,,,,
ASV_01143,MZG,91.64,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_lactea,311,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,lactea,Ptychogena lactea,,,,,,,
ASV_02614,MZG,91.318,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_lactea,311,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,lactea,Ptychogena lactea,,,,,,,
ASV_06965,MZG,87.821,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_lactea,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,lactea,Ptychogena lactea,,,,,,,
ASV_18906,MZG,88.933,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_lactea,253,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,lactea,Ptychogena lactea,,,,,,,
ASV_20972,MZG,87.821,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Laodiceidae;Ptychogena;Ptychogena_lactea,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Laodiceidae,Ptychogena,lactea,Ptychogena lactea,,,,,,,
ASV_01171,MZG,88.782,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_02223,MZG,90.385,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_03257,MZG,89.103,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_07734,MZG,88.462,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_08564,MZG,89.103,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_09567,MZG,88.141,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_12223,MZG,85.577,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_12449,MZG,85.714,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,301,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_12899,MZG,86.218,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_15784,MZG,86.538,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_16631,MZG,85.897,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_16895,MZG,85.577,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_17466,MZG,85.382,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,301,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_20270,MZG,85.374,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,294,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_20318,MZG,85.965,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Eucheilota;Eucheilota_maculata,285,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Eucheilota,maculata,Eucheilota maculata,,,,,,,
ASV_04205,MZG,90.196,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Lovenella;Lovenella_assimilis,306,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Lovenella,assimilis,Lovenella assimilis,,,,,,,
ASV_06149,MZG,88.889,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Lovenella;Lovenella_assimilis,306,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Lovenella,assimilis,Lovenella assimilis,,,,,,,
ASV_09593,MZG,89.216,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Lovenella;Lovenella_assimilis,306,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Lovenella,assimilis,Lovenella assimilis,,,,,,,
ASV_09944,MZG,88.562,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Lovenella;Lovenella_assimilis,306,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Lovenella,assimilis,Lovenella assimilis,,,,,,,
ASV_11449,MZG,88.562,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Lovenella;Lovenella_assimilis,306,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Lovenella,assimilis,Lovenella assimilis,,,,,,,
ASV_19368,MZG,90.635,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Lovenellidae;Lovenella;Lovenella_assimilis,299,,,,,Cnidaria,Hydrozoa,Hydroidolina,Lovenellidae,Lovenella,assimilis,Lovenella assimilis,,,,,,,
ASV_05249,MZG,91.29,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Melicertidae;Melicertum;Melicertum_octocostatum,310,,,,,Cnidaria,Hydrozoa,Hydroidolina,Melicertidae,Melicertum,octocostatum,Melicertum octocostatum,,,,,,,
ASV_09757,MZG,87.96,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Melicertidae;Melicertum;Melicertum_octocostatum,299,,,,,Cnidaria,Hydrozoa,Hydroidolina,Melicertidae,Melicertum,octocostatum,Melicertum octocostatum,,,,,,,
ASV_12290,MZG,91.613,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Melicertidae;Melicertum;Melicertum_octocostatum,310,,,,,Cnidaria,Hydrozoa,Hydroidolina,Melicertidae,Melicertum,octocostatum,Melicertum octocostatum,,,,,,,
ASV_15328,MZG,90.968,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Melicertidae;Melicertum;Melicertum_octocostatum,310,,,,,Cnidaria,Hydrozoa,Hydroidolina,Melicertidae,Melicertum,octocostatum,Melicertum octocostatum,,,,,,,
ASV_15704,MZG,87.622,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Melicertidae;Melicertum;Melicertum_octocostatum,307,,,,,Cnidaria,Hydrozoa,Hydroidolina,Melicertidae,Melicertum,octocostatum,Melicertum octocostatum,,,,,,,
ASV_16774,MZG,87.948,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Melicertidae;Melicertum;Melicertum_octocostatum,307,,,,,Cnidaria,Hydrozoa,Hydroidolina,Melicertidae,Melicertum,octocostatum,Melicertum octocostatum,,,,,,,
ASV_19160,MZG,90.968,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Melicertidae;Melicertum;Melicertum_octocostatum,310,,,,,Cnidaria,Hydrozoa,Hydroidolina,Melicertidae,Melicertum,octocostatum,Melicertum octocostatum,,,,,,,
ASV_05656,MZG,90.385,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Cyclocanna;Cyclocanna_producta,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Cyclocanna,producta,Cyclocanna producta,,,,,,,
ASV_03245,MZG,88.141,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Earleria;Earleria_panicula,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Earleria,panicula,Earleria panicula,,,,,,,
ASV_05768,MZG,88.462,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Earleria;Earleria_panicula,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Earleria,panicula,Earleria panicula,,,,,,,
ASV_17939,MZG,87.261,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Earleria;Earleria_panicula,314,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Earleria,panicula,Earleria panicula,,,,,,,
ASV_05578,MZG,86.379,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,301,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_05745,MZG,85.338,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,266,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_14953,MZG,88.176,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,296,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_17570,MZG,85.357,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,280,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_18310,MZG,85.374,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,294,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_19498,MZG,88.103,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,311,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_19934,MZG,87.781,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,311,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_21022,MZG,87.5,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Halopsis;Halopsis_ocellata,240,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Halopsis,ocellata,Halopsis ocellata,,,,,,,
ASV_16932,MZG,86.174,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Mitrocomidae;Mitrocomella;Mitrocomella_polydiademata,311,,,,,Cnidaria,Hydrozoa,Hydroidolina,Mitrocomidae,Mitrocomella,polydiademata,Mitrocomella polydiademata,,,,,,,
ASV_08597,MZG,87.986,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Moerisiidae;Moerisia;Moerisia_inkermanica,283,,,,,Cnidaria,Hydrozoa,Hydroidolina,Moerisiidae,Moerisia,inkermanica,Moerisia inkermanica,,,,,,,
ASV_14223,MZG,99.681,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Oceaniidae;Oceania;Oceania_armata,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Oceaniidae,Oceania,armata,Oceania armata,,,,,,,
ASV_19519,MZG,85.35,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Oceaniidae;Oceania;Oceania_armata,314,,,,,Cnidaria,Hydrozoa,Hydroidolina,Oceaniidae,Oceania,armata,Oceania armata,,,,,,,
ASV_17470,MZG,90.728,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Oceaniidae;Turritopsis;Turritopsis_nutricula,302,,,,,Cnidaria,Hydrozoa,Hydroidolina,Oceaniidae,Turritopsis,nutricula,Turritopsis nutricula,,,,,,,
ASV_04887,MZG,86.581,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Oceaniidae;Turritopsis;Turritopsis_rubra,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Oceaniidae,Turritopsis,rubra,Turritopsis rubra,,,,,,,
ASV_14419,MZG,85.862,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Oceaniidae;Turritopsis;Turritopsis_rubra,290,,,,,Cnidaria,Hydrozoa,Hydroidolina,Oceaniidae,Turritopsis,rubra,Turritopsis rubra,,,,,,,
ASV_05010,MZG,86.538,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Pandeidae;Amphinema;Amphinema_rugosum,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Pandeidae,Amphinema,rugosum,Amphinema rugosum,,,,,,,
ASV_07958,MZG,88.782,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Pandeidae;Amphinema;Amphinema_rugosum,312,,,,,Cnidaria,Hydrozoa,Hydroidolina,Pandeidae,Amphinema,rugosum,Amphinema rugosum,,,,,,,
ASV_15349,MZG,88.612,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Pandeidae;Catablema;Catablema_vesicarium,281,,,,,Cnidaria,Hydrozoa,Hydroidolina,Pandeidae,Catablema,vesicarium,Catablema vesicarium,,,,,,,
ASV_08412,MZG,99.042,Animalia;Cnidaria;Hydrozoa;Hydroidolina;Pandeidae;Larsonia;Larsonia_pterophylla,313,,,,,Cnidaria,Hydrozoa,Hydroidolina,Pandeidae,Larsonia,pterophylla,Larsonia pterophylla,,,,,,,
